id,name,translation,parent_id
33698,Gambia,Gambia,33243
33699,Gambians,Gambianos,
33700,Game protection,Protección de los animales de caza,31847
33701,Games,Juegos,
33703,Gardening,Jardinería,33923
33704,Gas fields,Yacimientos de gas,33227
33705,Gas liquefaction,licuefaccion de los gases,34545
33706,Gases,Gases,
33707,Gasification,Gasificación,34123
33708,Gasohol,gasohol,35098
33710,Gatt,GATT,36808
33711,Genealogy,Genealogía,
33712,General education,Educación general,
33713,Generalized system of preferences,Sistema generalizado de preferencias,36512
33714,Generations,Generaciones,
33715,Genes,GENES,
33716,Genetic engineering,Ingeniería genética,32064
33717,Genetic improvement,Mejoramiento genético,
33718,Genetics,Genética,34817
33719,Genocide,Genocidio,35226
33720,Geochemical prospecting,Prospección geoquimica,35884
33721,Geochemistry,geoquimica,36964
33722,Geodesy,Geodesia,33731
33723,Geographers,Geógrafos,36055
33724,Geographical aspects,Aspectos geográficos,
33725,Geographical distribution,Distribución geográfica,
33726,Geography,Geografía,
33727,Geological maps,Mapas geológicos,34665
33728,Geological surveys,Estudios geológicos,34611
33729,Geologists,geologos,36055
33730,Geology,Geología,33000
33731,Geomorphology,geomorfologia,35380
33732,Geophysical surveys,Estudios geofísicos,34611
33733,Geophysics,Geofísica,33000
33734,Georgian language,Lengua georgiana,32284
33735,Geothermal energy,Energía geotérmica,36626
33736,Geriatrics,Geriatría,36711
33737,German dr,RD alemana,
33738,German language,Lengua alemana,33739
33739,Germanic languages,Lenguas germánicas,34080
33740,Germans,Alemanes,
33741,Germany,Alemania,37014
33742,Germany fr,Alemania RF,
33743,Ghana,Ghana,33243
33744,Ghanaians,Ghaneses,
33745,Gibraltar,Gibraltar,37014
33746,Gifted students,Alumnos superdotados,32445
33747,Glaciers,Glaciares,
33748,Glass,Vidrio,
33749,Glass industry,Industria del vidrio,33879
33750,Global models,Modelos globales,34720
33752,Glossaries,Glosarios,35801
33753,Goats,Cabras,32113
33754,Gold,Oro,35552
33755,Gold mines,Minas de oro,
33756,Gold prices,Precios del oro,34122
33757,Gold standard,Patrón oro,
33758,Goods,Mercancías,
33759,Government,Gobierno,33334
33762,Government departments,Ministerios,32306
33763,Government military relations,Relaciones gobierno fuerzas armadas,
33765,Government policy,Política gubernamental,
33766,Government programmes,Programas gubernamentales,
33767,Government purchasing,Compras del gobierno,
33769,Graduates,Graduados,
33770,Grain,Granos,35322
33771,Grain crops,Cultivos de granos,33561
33772,Grain legumes,Leguminosas de grano,33771
33773,Grain processing,Procesamiento de granos,33575
33774,Granite,Granito,35067
33775,Grants,Donaciones,33477
33776,Grapes,Uvas,32373
33777,Graphic arts,Artes graficas,33480
33778,Graphite,Grafito,35067
33779,Graphs,Gráficos,31960
33780,Grasses,Hierbas,34757
33781,Grasslands,Pastizales,33593
33782,Grazing,Pastoreo,
33784,Greece,Grecia,34760
33785,Greek language,Lengua griega,34080
33786,Greeks,Griegos,
33787,Green revolution,Revolución verde,
33788,Greenhouse effect,Efecto invernadero,33258
33789,Greenhouses,Invernaderos,33406
33790,Greenland,Groenlandia,35080
33791,Grenada,Granada,32251
33792,Grenadians,Granadinos,
33793,Gross domestic product,Producto interno bruto,
33794,Gross national product,Producto nacional bruto,
33795,Groundnuts,Maní,32373
33796,Groundwater,Agua subterránea,36137
33797,Group discussion,Discusión en grupo,33798
33798,Group dynamics,Dinámica de grupos,
33799,Group work,Trabajo en grupo,
33800,Groups,Grupos,
33801,Growth models,Modelos de crecimiento,33064
33802,Growth poles,Polos de crecimiento,
33803,Growth policy,Política de crecimiento,33067
33804,Growth potential,Potencial de crecimiento,
33805,Growth rate,Tasa de crecimiento,33056
33806,Guadeloupe,Guadalupe,32251
33807,Guam,Guam,35151
33808,Guarani language,Lengua guaraní,36325
33810,Guatemala,Guatemala,32303
33811,Guatemalans,Guatemaltecos,
33812,Guerrillas,Guerrilleros,
33813,Guinea,Guinea,33664
33814,Guinea-bissau,Guinea-Bissau,37010
33815,Guineans,Guineos,
33816,Gulf cooperation council,Consejo de cooperación del golfo,31888
33817,Gulfs,Golfos,34557
33818,Gum arabic,Goma arábiga,33819
33819,Gums,Gomas,33628
33820,Gurma language,Lengua GURMA,31682
33821,Guyana,Guyana,36325
33822,Guyanese,Guyaneses,
33823,Gynaecology,ginecologia,34752
33824,Gypsum,Yeso,36451
33825,Habitat,Hábitat,
33826,Haematology,hematologia,36711
33827,Haiti,Haití,32251
33828,Haitians,Haitianos,
33829,Hamitic languages,Lenguas camíticas,31682
33830,Hand tools,Herramientas de mano,34595
33836,Handicraft promotion,Promoción del artesanado,
33837,Handicrafts,Artesanía,34156
33838,Handling,Manipulación,
33840,Hard fibres,Fibras duras,35418
33844,Harvesting,Cosecha,
33846,Hawaii,HAWAII,36837
33847,Hawaiian language,Lengua hawaiana,34621
33849,Hazardous wastes,Desperdicios peligrosos,32765
33850,Heads of state,Jefes de estado,
33851,Health,Salud,
33852,Health administration,Administración de la salud,35691
33853,Health aid,Ayuda sanitaria,32866
33855,Health centres,Dispensarios,33872
33856,Health conditions,Condiciones de salud,
33857,Health control,Control sanitario,
33859,Health economics,Economía de la salud,33089
33860,Health education,Educación sanitaria,
33861,Health expenditure,Gastos de salud,34975
33862,Health facilities,Equipo sanitario,32496
33863,Health hazards,Riesgos para la salud,
33864,Health indicators,Indicadores de salud,33120
33865,Health insurance,Seguro de enfermedad,36255
33866,Health legislation,Legislación sanitaria,34115
33867,Health personnel,Personal de salud,35633
33868,Health planning,Planificación de la salud,36749
33869,Health policy,Política de salud,33765
33870,Health programmes,Programas sanitarios,
33872,Health services,Servicios de salud,36256
33873,Health statistics,Estadísticas de salud,36257
33874,Health surveys,Encuestas de salud,34611
33876,Heart,Corazon,32244
33877,Heat,Calor,
33878,Heating,Calefacción,34123
33879,Heavy industry,Industria pesada,32296
33881,Hebrew language,Lengua hebrea,36109
33882,Helicopters,Helicópteros,31785
33883,Hemp,CANAMO,36282
33884,Herbicides,Herbicidas,31705
33885,Hereditary defects,Taras hereditarias,
33886,Hereditary diseases,Enfermedades hereditarias,36765
33887,Heredity,Transmisión hereditaria,
33888,Heveas,Heveas,34098
33889,Hidden economy,Economía subterránea,
33890,Hides and skins,Cueros y pieles,31846
33891,High technology,Tecnología avanzada,31876
33892,High technology products,Productos de alta tecnología,35029
33893,High-yielding varieties,Variedades de alto rendimiento,36893
33894,Higher education,Enseñanza superior,35529
33895,Higher education institutions,Instituciones de enseñanza superior,33122
33897,Hills,Colinas,34444
33898,Hinduism,Hinduismo,35826
33899,Hindus,hinduistas,
33900,Hindustani language,Lengua indostani,34075
33901,Hire purchase,Compra a crédito,33767
33902,Histology,Histología,31825
33903,Historic sites and monuments,Lugares y monumentos históricos,32564
33904,Historical analysis,Análisis histórico,
33905,History,Historia,36254
33906,History of education,Historia de la educación,33135
33907,Hoarding,Atesoramiento,36015
33908,Holidays,Días feriados,34506
33909,Holy see,Santa sede,37014
33910,Home economics,Economía domestica,32017
33911,Home ownership,Propiedad de la vivienda,35597
33913,Homeless,Personas sin hogar,
33914,Homicide,Homicidio,35226
33915,Hondurans,Hondureños,
33916,Honduras,Honduras,32303
33917,Honey,Miel,31846
33918,Hong kong,Hong Kong,33005
33919,Horizontal cooperation,Cooperación horizontal,34243
33920,Horizontal integration,Integración horizontal,33059
33921,Hormones,Hormonas,34193
33922,Horses,Caballos,33281
33923,Horticulture,Horticultura,31751
33924,Hosiery industry,boneteria,32407
33925,Hospital management,Administración hospitalaria,33852
33926,Hospitalization,Hospitalización,
33927,Hospitals,Hospitales,33872
33928,Hostages,Rehenes,
33929,Hotel industry,Industria hotelera,36120
33930,Hotels,Hoteles,36672
33931,Hours of work,Horas de trabajo,37083
33932,Household,Hogar,
33933,Household appliances,Aparatos electrodomésticos,32588
33934,Household composition,Composición familiar,33941
33935,Household consumption,Consumo domestico,36966
33936,Household debt,Deuda domestica,35592
33937,Household formation,Formación de hogares,
33939,Household income,Ingresos de hogares,34585
33940,Household services,Servicios domésticos,36120
33941,Household surveys,Encuestas de hogares,34611
33943,Housing,Vivienda,
33944,Housing agencies,Organismos de vivienda,
33945,Housing censuses,Censos de viviendas,33034
33946,Housing conditions,Condiciones de vivienda,34561
33947,Housing construction,Construcción de viviendas,32574
33948,Housing cooperatives,Cooperativas de vivienda,34697
33949,Housing density,Densidad de vivienda,33946
33950,Housing expenditures,Gastos de vivienda,32587
33951,Housing financing,Financiamiento de la vivienda,34108
33952,Housing management,Ordenamiento de la vivienda,36969
33953,Housing market,Mercado de la vivienda,34255
33954,Housing needs,Necesidades de vivienda,32019
33955,Housing planning,Planificación de la vivienda,36749
33956,Housing policy,Política de vivienda,36245
33957,Housing programmes,Programas de vivienda,33956
33958,Housing projects,Proyectos de vivienda,32878
33959,Housing shortage,Escasez de vivienda,
33960,Housing statistics,Estadísticas de vivienda,36257
33961,Housing supply,Oferta de vivienda,34911
33962,Housing tenancy,Alquiler de vivienda,35952
33963,Human ecology,Ecología humana,34672
33964,Human environment,Medio ambiente humano,35379
33966,Human genetics,Genética humana,31840
33967,Human geography,Geografía humana,35459
33968,Human nutrition,Nutrición humana,35122
33969,Human power,Energía humana,35838
33970,Human relations,Relaciones humanas,
33971,Human resources,Recursos humanos,
33972,Human rights,Derechos humanos,
33973,Human settlements,Asentamientos humanos,
33974,Humanization of work,Humanización del trabajo,37080
33975,Humid zone,Zona húmeda,32404
33976,Humidity,Humedad,
33977,Hungarian language,Lengua húngara,36852
33978,Hungarians,Húngaros,
33979,Hungary,Hungría,33009
33980,Hunger,Hambre,36246
33981,Hunting,Caza,
33984,Hybridization,Hibridación,
33985,Hybrids,Híbridos,
33986,Hydraulic engineering,Ingeniería hidráulica,34674
33987,Hydraulic equipment,Equipo hidráulico,35437
33989,Hydraulic structures,Estructuras hidráulicas,
33990,Hydrocarbons,Hidrocarburos,34193
33991,Hydroelectric power,Energía hidroeléctrica,33158
33992,Hydroelectric power plants,Centrales hidroeléctricas,33159
33993,Hydrogen,Hidrógeno,33706
33994,Hydrogeology,hidrogeologia,33238
33995,Hydrography,hidrografia,32320
33997,Hydrological network,Red hidrológica,
33998,Hydrology,hidrologia,33000
33999,Hydrometry,hidrometria,33998
34000,Hygiene,Higiene,
34001,Iaea,OIEA,36808
34002,Ibe,Oficina internacional de educación,36826
34004,Icao,OACI,36359
34005,Ice,Hielo,
34006,Iceland,Islandia,36018
34007,Icelanders,Islandeses,
34008,Icelandic language,Lengua islandesa,33739
34009,Icftu,CIOSL,35066
34010,Icj,Corte internacional de justicia,36831
34011,Icm,Comité intergubernamental para las migraciones,34231
34012,Icrisat,icrisat,35856
34013,Icssid,CIDCS,
34014,Icsu,CIUC,35066
34015,Icva,CIEB,35066
34016,Ida,Asociación internacional de fomento,37088
34017,Idb,Banco interamericano de desarrollo,31815
34018,Ideologies,Ideologías,
34019,Idrc,CIID,32869
34020,Iea,AICE,35066
34021,Ifad,Fida,31769
34022,Ifap,FIPA,35066
34023,Ifc,Corporación financiera internacional,36359
34024,Ifhp,IFHP,35066
34025,Ifip,IFIP,35066
34026,Ifla,IFLA,
34027,Iiep,IIPE,36826
34029,Illegal immigration,Inmigración ilegal,34038
34030,Illiteracy,Analfabetismo,
34031,Illiterates,Analfabetos,
34032,Illustrations,Ilustraciones,
34033,Ilo,Utilícese para la organización internacional del trabajo y la,
34034,Ilpes,ILPES,31815
34035,Imaging techniques,Técnicas de la imagen,
34036,Imf,Fondo monetario internacional,36359
34037,Immigrants,Inmigrantes,33186
34038,Immigration,Inmigración,34257
34039,Immigration law,Legislación sobre la inmigración,33188
34040,Immunization,inmunizacion,35568
34041,Immunologic diseases,Enfermedades inmunologicas,36765
34042,Immunology,inmunologia,34752
34043,Imo,Organización marítima internacional,36359
34044,Imperialism,Imperialismo,
34045,Import policy,Política de importación,33615
34046,Import prices,Precios de importaciones,34122
34047,Import promotion,Promoción de las importaciones,34045
34048,Import restrictions,Restricciones a la importación,34045
34049,Import substitution,Sustitución de importaciones,34045
34050,Import tax,Impuesto a la importación,32596
34051,Import volume,Volumen de las importaciones,36706
34052,Imports,Importaciones,31996
34053,Impoverishment,Empobrecimiento,
34055,In-service training,Capacitación en el empleo,35569
34056,Inbreeding,Consanguinidad,33717
34057,Incentives,Incentivos,
34058,Income,Ingreso,
34059,Income distribution,Distribución del ingreso,
34060,Income redistribution,Redistribución del ingreso,
34061,Income tax,Impuesto a la renta,36543
34062,Incomes policy,Política de ingresos,33067
34063,Indebtedness,Endeudamiento,
34065,Independence,Independencia,
34067,Index numbers,Números indice,
34068,Indexation,indexacion,
34069,Indexes,Indices,35801
